=== 장 마감 후 분봉 데이터 덤프 ===
저장 시간: 2026-01-30 15:36:40
종목 수: 80
================================================================================

[032820] 분봉 데이터: 389건
--------------------------------------------------------------------------------
         date    time   close    open    high     low    volume        amount            datetime
0    20260130  090000  9050.0  9110.0  9150.0  9030.0  640278.0  5.831339e+09 2026-01-30 09:00:00
1    20260130  090100  9070.0  9050.0  9070.0  9040.0  200159.0  7.643676e+09 2026-01-30 09:01:00
2    20260130  090200  9040.0  9070.0  9070.0  9010.0  245402.0  9.863459e+09 2026-01-30 09:02:00
3    20260130  090300  8930.0  9030.0  9060.0  8930.0  257880.0  1.218487e+10 2026-01-30 09:03:00
4    20260130  090400  8800.0  8940.0  8950.0  8750.0  209817.0  1.403387e+10 2026-01-30 09:04:00
5    20260130  090500  9030.0  8810.0  9050.0  8810.0  192108.0  1.575551e+10 2026-01-30 09:05:00
6    20260130  090600  9020.0  9040.0  9050.0  9010.0  106229.0  1.671469e+10 2026-01-30 09:06:00
7    20260130  090700  8950.0  9010.0  9010.0  8940.0  118279.0  1.777700e+10 2026-01-30 09:07:00
8    20260130  090800  8910.0  8950.0  8950.0  8900.0   82529.0  1.851351e+10 2026-01-30 09:08:00
9    20260130  090900  8990.0  8910.0  9010.0  8900.0   81964.0  1.924823e+10 2026-01-30 09:09:00
10   20260130  091000  9030.0  9000.0  9040.0  8990.0   83545.0  2.000190e+10 2026-01-30 09:10:00
11   20260130  091100  9020.0  9035.0  9055.0  9020.0  113997.0  2.103207e+10 2026-01-30 09:11:00
12   20260130  091200  9010.0  9020.0  9030.0  9000.0   76068.0  2.171738e+10 2026-01-30 09:12:00
13   20260130  091300  9020.0  9010.0  9020.0  9010.0   53364.0  2.219855e+10 2026-01-30 09:13:00
14   20260130  091400  9020.0  9020.0  9030.0  9010.0   52838.0  2.267502e+10 2026-01-30 09:14:00
15   20260130  091500  9030.0  9015.0  9030.0  9010.0   73819.0  2.334069e+10 2026-01-30 09:15:00
16   20260130  091600  9020.0  9030.0  9030.0  9020.0   53160.0  2.382056e+10 2026-01-30 09:16:00
17   20260130  091700  9030.0  9020.0  9030.0  9020.0   38569.0  2.416868e+10 2026-01-30 09:17:00
18   20260130  091800  9020.0  9030.0  9030.0  9020.0   83222.0  2.491950e+10 2026-01-30 09:18:00
19   20260130  091900  9020.0  9020.0  9030.0  9010.0   42847.0  2.530603e+10 2026-01-30 09:19:00
20   20260130  092000  9020.0  9030.0  9030.0  9010.0   40494.0  2.567135e+10 2026-01-30 09:20:00
21   20260130  092100  9020.0  9030.0  9030.0  9010.0   28882.0  2.593184e+10 2026-01-30 09:21:00
22   20260130  092200  9000.0  9010.0  9020.0  9000.0   80085.0  2.665332e+10 2026-01-30 09:22:00
23   20260130  092300  8970.0  9000.0  9010.0  8970.0   97966.0  2.753427e+10 2026-01-30 09:23:00
24   20260130  092400  8920.0  8970.0  8980.0  8910.0  110075.0  2.851874e+10 2026-01-30 09:24:00
25   20260130  092500  8900.0  8910.0  8920.0  8900.0  135458.0  2.972509e+10 2026-01-30 09:25:00
26   20260130  092600  8890.0  8910.0  8910.0  8880.0   99111.0  3.060655e+10 2026-01-30 09:26:00
27   20260130  092700  8860.0  8880.0  8900.0  8860.0   62034.0  3.115710e+10 2026-01-30 09:27:00
28   20260130  092800  8820.0  8860.0  8870.0  8810.0  115312.0  3.217661e+10 2026-01-30 09:28:00
29   20260130  092900  8840.0  8820.0  8860.0  8810.0   82553.0  3.290644e+10 2026-01-30 09:29:00
30   20260130  093000  8810.0  8840.0  8840.0  8810.0  104133.0  3.382506e+10 2026-01-30 09:30:00
31   20260130  093100  8840.0  8810.0  8840.0  8810.0   86826.0  3.459097e+10 2026-01-30 09:31:00
32   20260130  093200  8840.0  8840.0  8840.0  8820.0   46897.0  3.500535e+10 2026-01-30 09:32:00
33   20260130  093300  8850.0  8830.0  8850.0  8830.0   43563.0  3.539053e+10 2026-01-30 09:33:00
34   20260130  093400  8870.0  8840.0  8870.0  8840.0   38660.0  3.573278e+10 2026-01-30 09:34:00
35   20260130  093500  8890.0  8870.0  8890.0  8860.0   28566.0  3.598624e+10 2026-01-30 09:35:00
36   20260130  093600  8860.0  8890.0  8890.0  8850.0   63608.0  3.655022e+10 2026-01-30 09:36:00
37   20260130  093700  8840.0  8860.0  8860.0  8830.0   66658.0  3.713951e+10 2026-01-30 09:37:00
38   20260130  093800  8840.0  8840.0  8850.0  8830.0   23414.0  3.734637e+10 2026-01-30 09:38:00
39   20260130  093900  8830.0  8830.0  8840.0  8830.0   32421.0  3.763268e+10 2026-01-30 09:39:00
40   20260130  094000  8810.0  8830.0  8840.0  8810.0   41663.0  3.800016e+10 2026-01-30 09:40:00
41   20260130  094100  8810.0  8820.0  8820.0  8800.0   68325.0  3.860223e+10 2026-01-30 09:41:00
42   20260130  094200  8800.0  8810.0  8820.0  8800.0   55106.0  3.908732e+10 2026-01-30 09:42:00
43   20260130  094300  8790.0  8810.0  8810.0  8790.0  143603.0  4.035103e+10 2026-01-30 09:43:00
44   20260130  094400  8780.0  8800.0  8800.0  8770.0   50463.0  4.079428e+10 2026-01-30 09:44:00
45   20260130  094500  8770.0  8780.0  8780.0  8770.0   50499.0  4.123726e+10 2026-01-30 09:45:00
46   20260130  094600  8760.0  8770.0  8770.0  8760.0   47766.0  4.165589e+10 2026-01-30 09:46:00
47   20260130  094700  8770.0  8770.0  8770.0  8760.0   51673.0  4.210878e+10 2026-01-30 09:47:00
48   20260130  094800  8790.0  8770.0  8790.0  8760.0   62566.0  4.265785e+10 2026-01-30 09:48:00
49   20260130  094900  8800.0  8790.0  8810.0  8780.0   46564.0  4.306734e+10 2026-01-30 09:49:00
50   20260130  095000  8850.0  8810.0  8850.0  8800.0   29320.0  4.332620e+10 2026-01-30 09:50:00
51   20260130  095100  8880.0  8850.0  8880.0  8840.0   55070.0  4.381444e+10 2026-01-30 09:51:00
52   20260130  095200  8900.0  8880.0  8900.0  8870.0   40838.0  4.417731e+10 2026-01-30 09:52:00
53   20260130  095300  8890.0  8900.0  8900.0  8870.0   56375.0  4.467825e+10 2026-01-30 09:53:00
54   20260130  095400  8925.0  8890.0  8930.0  8885.0   39501.0  4.502984e+10 2026-01-30 09:54:00
55   20260130  095500  8950.0  8930.0  8950.0  8920.0   41727.0  4.540272e+10 2026-01-30 09:55:00
56   20260130  095600  8970.0  8950.0  8970.0  8940.0   45138.0  4.580720e+10 2026-01-30 09:56:00
57   20260130  095700  8980.0  8970.0  8980.0  8960.0   39212.0  4.615905e+10 2026-01-30 09:57:00
58   20260130  095800  8970.0  8970.0  8980.0  8970.0   29952.0  4.642783e+10 2026-01-30 09:58:00
59   20260130  095900  8970.0  8970.0  8980.0  8970.0   51072.0  4.688604e+10 2026-01-30 09:59:00
60   20260130  100000  8970.0  8980.0  8980.0  8960.0   31520.0  4.716864e+10 2026-01-30 10:00:00
61   20260130  100100  8960.0  8970.0  8970.0  8950.0   55648.0  4.766724e+10 2026-01-30 10:01:00
62   20260130  100200  8970.0  8960.0  8970.0  8960.0   20004.0  4.784657e+10 2026-01-30 10:02:00
63   20260130  100300  8970.0  8970.0  8970.0  8960.0   23508.0  4.805727e+10 2026-01-30 10:03:00
64   20260130  100400  8960.0  8960.0  8970.0  8950.0   38291.0  4.840022e+10 2026-01-30 10:04:00
65   20260130  100500  8940.0  8950.0  8950.0  8930.0   45879.0  4.881028e+10 2026-01-30 10:05:00
66   20260130  100600  8920.0  8940.0  8940.0  8900.0   57529.0  4.932327e+10 2026-01-30 10:06:00
67   20260130  100700  8900.0  8910.0  8920.0  8900.0   32499.0  4.961279e+10 2026-01-30 10:07:00
68   20260130  100800  8900.0  8910.0  8910.0  8900.0   29744.0  4.987753e+10 2026-01-30 10:08:00
69   20260130  100900  8910.0  8910.0  8930.0  8890.0   56652.0  5.038207e+10 2026-01-30 10:09:00
70   20260130  101000  8950.0  8910.0  8950.0  8910.0   31244.0  5.066139e+10 2026-01-30 10:10:00
71   20260130  101100  8950.0  8950.0  8960.0  8940.0   41945.0  5.103688e+10 2026-01-30 10:11:00
72   20260130  101200  8960.0  8950.0  8960.0  8950.0   28024.0  5.128775e+10 2026-01-30 10:12:00
73   20260130  101300  8940.0  8950.0  8960.0  8940.0   24868.0  5.151029e+10 2026-01-30 10:13:00
74   20260130  101400  8940.0  8950.0  8950.0  8940.0   14028.0  5.163575e+10 2026-01-30 10:14:00
75   20260130  101500  8950.0  8950.0  8950.0  8940.0   19738.0  5.181223e+10 2026-01-30 10:15:00
76   20260130  101600  8940.0  8940.0  8950.0  8940.0   30249.0  5.208272e+10 2026-01-30 10:16:00
77   20260130  101700  8940.0  8950.0  8950.0  8930.0   14014.0  5.220802e+10 2026-01-30 10:17:00
78   20260130  101800  8940.0  8940.0  8940.0  8930.0   16107.0  5.235195e+10 2026-01-30 10:18:00
79   20260130  101900  8920.0  8930.0  8940.0  8920.0   24958.0  5.257471e+10 2026-01-30 10:19:00
80   20260130  102000  8940.0  8920.0  8950.0  8910.0   49089.0  5.301299e+10 2026-01-30 10:20:00
81   20260130  102100  8930.0  8940.0  8950.0  8920.0   18976.0  5.318257e+10 2026-01-30 10:21:00
