=== 장 마감 후 분봉 데이터 덤프 ===
저장 시간: 2025-11-24 15:30:15
종목 수: 19
================================================================================

[006730] 분봉 데이터: 389건
--------------------------------------------------------------------------------
         date    time    close     open     high      low   volume        amount            datetime
0    20251124  090000  12850.0  13040.0  13050.0  12800.0  26939.0  3.494525e+08 2025-11-24 09:00:00
1    20251124  090100  13010.0  12850.0  13030.0  12780.0  18154.0  5.835334e+08 2025-11-24 09:01:00
2    20251124  090200  13070.0  13010.0  13070.0  12840.0  13374.0  7.564049e+08 2025-11-24 09:02:00
3    20251124  090300  13080.0  13060.0  13100.0  12980.0  10300.0  8.909619e+08 2025-11-24 09:03:00
4    20251124  090400  13280.0  13090.0  13350.0  13070.0  45127.0  1.489160e+09 2025-11-24 09:04:00
5    20251124  090500  13030.0  13270.0  13280.0  13000.0  38420.0  1.994337e+09 2025-11-24 09:05:00
6    20251124  090600  12930.0  13030.0  13030.0  12930.0  25207.0  2.321778e+09 2025-11-24 09:06:00
7    20251124  090700  12950.0  12940.0  12960.0  12870.0   9223.0  2.440738e+09 2025-11-24 09:07:00
8    20251124  090800  12960.0  12950.0  12960.0  12900.0   3472.0  2.485635e+09 2025-11-24 09:08:00
9    20251124  090900  12990.0  12950.0  12990.0  12940.0   6503.0  2.569913e+09 2025-11-24 09:09:00
10   20251124  091000  12940.0  12985.0  12985.0  12920.0   5893.0  2.646218e+09 2025-11-24 09:10:00
11   20251124  091100  12890.0  12930.0  12930.0  12860.0   8388.0  2.754439e+09 2025-11-24 09:11:00
12   20251124  091200  12820.0  12870.0  12910.0  12820.0   8702.0  2.866368e+09 2025-11-24 09:12:00
13   20251124  091300  12730.0  12830.0  12830.0  12700.0  21035.0  3.135027e+09 2025-11-24 09:13:00
14   20251124  091400  12730.0  12730.0  12760.0  12700.0   5745.0  3.208087e+09 2025-11-24 09:14:00
15   20251124  091500  12710.0  12730.0  12760.0  12650.0   5863.0  3.282452e+09 2025-11-24 09:15:00
16   20251124  091600  12660.0  12710.0  12730.0  12650.0   7615.0  3.379033e+09 2025-11-24 09:16:00
17   20251124  091700  12730.0  12670.0  12730.0  12650.0  10492.0  3.512041e+09 2025-11-24 09:17:00
18   20251124  091800  12630.0  12730.0  12730.0  12620.0   6963.0  3.600221e+09 2025-11-24 09:18:00
19   20251124  091900  12550.0  12620.0  12630.0  12520.0  13508.0  3.770237e+09 2025-11-24 09:19:00
20   20251124  092000  12630.0  12570.0  12650.0  12540.0   3976.0  3.820301e+09 2025-11-24 09:20:00
21   20251124  092100  12650.0  12620.0  12660.0  12620.0   3572.0  3.865458e+09 2025-11-24 09:21:00
22   20251124  092200  12600.0  12630.0  12650.0  12590.0   2495.0  3.896942e+09 2025-11-24 09:22:00
23   20251124  092300  12630.0  12600.0  12650.0  12560.0   8100.0  3.999023e+09 2025-11-24 09:23:00
24   20251124  092400  12590.0  12630.0  12650.0  12590.0   2278.0  4.027748e+09 2025-11-24 09:24:00
25   20251124  092500  12590.0  12600.0  12600.0  12590.0   1359.0  4.044865e+09 2025-11-24 09:25:00
26   20251124  092600  12600.0  12600.0  12620.0  12590.0   1646.0  4.065611e+09 2025-11-24 09:26:00
27   20251124  092700  12640.0  12600.0  12650.0  12600.0   3040.0  4.103975e+09 2025-11-24 09:27:00
28   20251124  092800  12590.0  12640.0  12640.0  12580.0   8307.0  4.208633e+09 2025-11-24 09:28:00
29   20251124  092900  12600.0  12590.0  12610.0  12570.0   9747.0  4.331358e+09 2025-11-24 09:29:00
30   20251124  093000  12580.0  12590.0  12600.0  12560.0   5487.0  4.400350e+09 2025-11-24 09:30:00
31   20251124  093100  12650.0  12580.0  12650.0  12570.0   9302.0  4.517640e+09 2025-11-24 09:31:00
32   20251124  093200  12630.0  12630.0  12640.0  12600.0   1270.0  4.533667e+09 2025-11-24 09:32:00
33   20251124  093300  12650.0  12640.0  12650.0  12610.0   5968.0  4.609058e+09 2025-11-24 09:33:00
34   20251124  093400  12630.0  12650.0  12670.0  12610.0   3025.0  4.647292e+09 2025-11-24 09:34:00
35   20251124  093500  12620.0  12610.0  12630.0  12600.0   1481.0  4.665966e+09 2025-11-24 09:35:00
36   20251124  093600  12620.0  12620.0  12630.0  12600.0   1391.0  4.683508e+09 2025-11-24 09:36:00
37   20251124  093700  12620.0  12630.0  12630.0  12620.0    801.0  4.693620e+09 2025-11-24 09:37:00
38   20251124  093800  12600.0  12620.0  12620.0  12590.0   1326.0  4.710334e+09 2025-11-24 09:38:00
39   20251124  093900  12590.0  12590.0  12600.0  12590.0   1208.0  4.725545e+09 2025-11-24 09:39:00
40   20251124  094000  12550.0  12590.0  12600.0  12550.0   4432.0  4.781275e+09 2025-11-24 09:40:00
41   20251124  094100  12550.0  12550.0  12580.0  12540.0   4569.0  4.838633e+09 2025-11-24 09:41:00
42   20251124  094200  12460.0  12545.0  12545.0  12460.0   7271.0  4.929540e+09 2025-11-24 09:42:00
43   20251124  094300  12540.0  12480.0  12560.0  12480.0   5540.0  4.998844e+09 2025-11-24 09:43:00
44   20251124  094400  12560.0  12510.0  12570.0  12510.0    426.0  5.004194e+09 2025-11-24 09:44:00
45   20251124  094500  12580.0  12560.0  12610.0  12540.0   3845.0  5.052533e+09 2025-11-24 09:45:00
46   20251124  094600  12660.0  12600.0  12660.0  12590.0   2717.0  5.086829e+09 2025-11-24 09:46:00
47   20251124  094700  12670.0  12650.0  12680.0  12650.0   2028.0  5.112527e+09 2025-11-24 09:47:00
48   20251124  094800  12660.0  12670.0  12680.0  12650.0   2875.0  5.148958e+09 2025-11-24 09:48:00
49   20251124  094900  12650.0  12660.0  12670.0  12640.0   1677.0  5.170184e+09 2025-11-24 09:49:00
50   20251124  095000  12690.0  12655.0  12700.0  12650.0   5943.0  5.245553e+09 2025-11-24 09:50:00
51   20251124  095100  12710.0  12690.0  12710.0  12680.0   2385.0  5.275819e+09 2025-11-24 09:51:00
52   20251124  095200  12760.0  12710.0  12790.0  12710.0   4673.0  5.335416e+09 2025-11-24 09:52:00
53   20251124  095300  12810.0  12770.0  12830.0  12770.0   3779.0  5.383756e+09 2025-11-24 09:53:00
54   20251124  095400  12800.0  12840.0  12850.0  12790.0   3424.0  5.427677e+09 2025-11-24 09:54:00
55   20251124  095500  12780.0  12790.0  12800.0  12770.0   3690.0  5.474843e+09 2025-11-24 09:55:00
56   20251124  095600  12800.0  12780.0  12830.0  12780.0    662.0  5.483316e+09 2025-11-24 09:56:00
57   20251124  095700  12800.0  12800.0  12830.0  12780.0   1624.0  5.504117e+09 2025-11-24 09:57:00
58   20251124  095800  12840.0  12780.0  12840.0  12770.0   3890.0  5.553909e+09 2025-11-24 09:58:00
59   20251124  095900  12780.0  12845.0  12860.0  12780.0   4002.0  5.605208e+09 2025-11-24 09:59:00
60   20251124  100000  12740.0  12800.0  12800.0  12730.0   6546.0  5.688730e+09 2025-11-24 10:00:00
61   20251124  100100  12730.0  12740.0  12750.0  12710.0   1375.0  5.706242e+09 2025-11-24 10:01:00
62   20251124  100200  12730.0  12740.0  12750.0  12730.0    774.0  5.716105e+09 2025-11-24 10:02:00
63   20251124  100300  12720.0  12740.0  12740.0  12720.0    720.0  5.725270e+09 2025-11-24 10:03:00
64   20251124  100400  12710.0  12720.0  12720.0  12700.0   2032.0  5.751093e+09 2025-11-24 10:04:00
65   20251124  100500  12720.0  12700.0  12740.0  12700.0   1143.0  5.765615e+09 2025-11-24 10:05:00
66   20251124  100600  12690.0  12720.0  12720.0  12690.0   1540.0  5.785179e+09 2025-11-24 10:06:00
67   20251124  100700  12730.0  12690.0  12790.0  12680.0   2480.0  5.816723e+09 2025-11-24 10:07:00
68   20251124  100800  12730.0  12740.0  12750.0  12710.0    957.0  5.828899e+09 2025-11-24 10:08:00
